DateTime;Parking Granollers Renfe plazas totales
08/02/2020 2:00;178
08/02/2020 2:30;178
08/02/2020 3:00;178
08/02/2020 3:30;178
08/02/2020 4:00;178
08/02/2020 4:30;178
08/02/2020 5:00;178
08/02/2020 5:30;178
08/02/2020 6:00;178
08/02/2020 6:30;178
08/02/2020 7:00;178
08/02/2020 7:30;178
08/02/2020 8:00;178
08/02/2020 8:30;178
08/02/2020 9:00;178
08/02/2020 9:30;178
08/02/2020 10:00;178
08/02/2020 10:30;178
08/02/2020 11:00;178
08/02/2020 11:30;178
08/02/2020 12:00;178
08/02/2020 12:30;178
08/02/2020 13:00;178
08/02/2020 13:30;178
08/02/2020 14:00;178
08/02/2020 14:30;178
08/02/2020 15:00;178
08/02/2020 15:30;178
08/02/2020 16:00;178
08/02/2020 16:30;178
08/02/2020 17:00;178
08/02/2020 17:30;178
08/02/2020 18:00;178
08/02/2020 18:30;178
08/02/2020 19:00;178
08/02/2020 19:30;178
08/02/2020 20:00;178
08/02/2020 20:30;178
08/02/2020 21:00;178
08/02/2020 21:30;178
08/02/2020 22:00;178
08/02/2020 22:30;178
08/02/2020 23:00;178
08/02/2020 23:30;178
09/02/2020 0:00;178
09/02/2020 0:30;178
09/02/2020 1:00;178
09/02/2020 1:30;178
09/02/2020 2:00;178
09/02/2020 2:30;178
09/02/2020 3:00;178
09/02/2020 3:30;178
09/02/2020 4:00;178
09/02/2020 4:30;178
09/02/2020 5:00;178
09/02/2020 5:30;178
09/02/2020 6:00;178
09/02/2020 6:30;178
09/02/2020 7:00;178
09/02/2020 7:30;178
09/02/2020 8:00;178
09/02/2020 8:30;178
09/02/2020 9:00;178
09/02/2020 9:30;178
09/02/2020 10:00;178
09/02/2020 10:30;178
09/02/2020 11:00;178
09/02/2020 11:30;178
09/02/2020 12:00;178
09/02/2020 12:30;178
09/02/2020 13:00;178
09/02/2020 13:30;178
09/02/2020 14:00;178
09/02/2020 14:30;178
09/02/2020 15:00;178
09/02/2020 15:30;178
09/02/2020 16:00;178
09/02/2020 16:30;178
09/02/2020 17:00;178
09/02/2020 17:30;178
09/02/2020 18:00;178
09/02/2020 18:30;178
09/02/2020 19:00;178
09/02/2020 19:30;178
09/02/2020 20:00;178
09/02/2020 20:30;178
09/02/2020 21:00;178
09/02/2020 21:30;178
09/02/2020 22:00;178
09/02/2020 22:30;178
09/02/2020 23:00;178
09/02/2020 23:30;178
10/02/2020 0:00;178
10/02/2020 0:30;178
10/02/2020 1:00;178
10/02/2020 1:30;178
10/02/2020 2:00;178
10/02/2020 2:30;178
10/02/2020 3:00;178
10/02/2020 3:30;178
10/02/2020 4:00;178
10/02/2020 4:30;178
10/02/2020 5:00;178
10/02/2020 5:30;178
10/02/2020 6:00;177,4939823
10/02/2020 6:30;156,8253987
10/02/2020 7:00;130,8608168
10/02/2020 7:30;99,09969768
10/02/2020 8:00;72,1307721
10/02/2020 8:30;62,19332917
10/02/2020 9:00;54,70413796
10/02/2020 9:30;51,18052739
10/02/2020 10:00;49,10297252
10/02/2020 10:30;49,17025321
10/02/2020 11:00;49,10573334
10/02/2020 11:30;49,64593443
10/02/2020 12:00;48,801669
10/02/2020 12:30;48,93427656
10/02/2020 13:00;49,5951478
10/02/2020 13:30;49,34897271
10/02/2020 14:00;50,97243095
10/02/2020 14:30;56,53119634
10/02/2020 15:00;59,78946231
10/02/2020 15:30;66,18479367
10/02/2020 16:00;78,37904618
10/02/2020 16:30;84,56298707
10/02/2020 17:00;89,5109293
10/02/2020 17:30;93,87150023
10/02/2020 18:00;110,3024893
10/02/2020 18:30;120,6742591
10/02/2020 19:00;134,9336115
10/02/2020 19:30;149,1779067
10/02/2020 20:00;159,3800108
10/02/2020 20:30;171,5832408
10/02/2020 21:00;174,3206906
10/02/2020 21:30;176,1735904
10/02/2020 22:00;176,3647798
10/02/2020 22:30;176,4688
10/02/2020 23:00;177,8071348
10/02/2020 23:30;178
11/02/2020 0:00;178
11/02/2020 0:30;178
11/02/2020 1:00;178
11/02/2020 1:30;178
11/02/2020 2:00;178
11/02/2020 2:30;178
11/02/2020 3:00;178
11/02/2020 3:30;178
11/02/2020 4:00;178
11/02/2020 4:30;177,6582797
11/02/2020 5:00;176,5296
11/02/2020 5:30;175,3148065
11/02/2020 6:00;170,1305151
11/02/2020 6:30;157,8073414
11/02/2020 7:00;129,0522544
11/02/2020 7:30;104,8984955
11/02/2020 8:00;82,30109939
11/02/2020 8:30;74,4323102
11/02/2020 9:00;65,90216467
11/02/2020 9:30;63,68656819
11/02/2020 10:00;62,22495429
11/02/2020 10:30;60,40458705
11/02/2020 11:00;59,03113771
11/02/2020 11:30;58,688
11/02/2020 12:00;58,688
11/02/2020 12:30;58,85382528
11/02/2020 13:00;57,91133069
11/02/2020 13:30;57,10115167
11/02/2020 14:00;57,70632693
11/02/2020 14:30;59,70872018
11/02/2020 15:00;61,69890001
11/02/2020 15:30;66,76826741
11/02/2020 16:00;76,77398725
11/02/2020 16:30;85,44712395
11/02/2020 17:00;90,31925784
11/02/2020 17:30;96,7012758
11/02/2020 18:00;109,9523726
11/02/2020 18:30;124,9485584
11/02/2020 19:00;137,2906764
11/02/2020 19:30;149,316669
11/02/2020 20:00;155,5683628
11/02/2020 20:30;164,0752108
11/02/2020 21:00;170,2776802
11/02/2020 21:30;173,6996368
11/02/2020 22:00;177,8122919
11/02/2020 22:30;178
11/02/2020 23:00;178
11/02/2020 23:30;178
12/02/2020 0:00;178
12/02/2020 0:30;178
12/02/2020 1:00;178
12/02/2020 1:30;178
12/02/2020 2:00;178
12/02/2020 2:30;178
12/02/2020 3:00;178
12/02/2020 3:30;178
12/02/2020 4:00;178
12/02/2020 4:30;178
12/02/2020 5:00;178
12/02/2020 5:30;178
12/02/2020 6:00;175,4607519
12/02/2020 6:30;159,3112582
12/02/2020 7:00;132,2585797
12/02/2020 7:30;114,3676114
12/02/2020 8:00;99,30655265
12/02/2020 8:30;87,83926196
12/02/2020 9:00;77,80240404
12/02/2020 9:30;77,27187056
12/02/2020 10:00;75,83637483
12/02/2020 10:30;72,44124564
12/02/2020 11:00;70,52462674
12/02/2020 11:30;70,2024
12/02/2020 12:00;69,90049916
12/02/2020 12:30;67,95725132
12/02/2020 13:00;67,248
12/02/2020 13:30;67,79309079
12/02/2020 14:00;67,68045779
12/02/2020 14:30;69,10634968
12/02/2020 15:00;72,67657958
12/02/2020 15:30;74,76209914
12/02/2020 16:00;86,66352241
12/02/2020 16:30;92,40895925
12/02/2020 17:00;100,1875357
12/02/2020 17:30;109,8806384
12/02/2020 18:00;120,7688444
12/02/2020 18:30;130,0120398
12/02/2020 19:00;140,8336447
12/02/2020 19:30;150,6037457
12/02/2020 20:00;159,7491928
12/02/2020 20:30;166,6009376
12/02/2020 21:00;173,364134
12/02/2020 21:30;177,3512426
12/02/2020 22:00;178
12/02/2020 22:30;178
12/02/2020 23:00;178
12/02/2020 23:30;178
13/02/2020 0:00;178
13/02/2020 0:30;178
13/02/2020 1:00;178
13/02/2020 1:30;178
13/02/2020 2:00;178
13/02/2020 2:30;178
13/02/2020 3:00;178
13/02/2020 3:30;178
13/02/2020 4:00;178
13/02/2020 4:30;178
13/02/2020 5:00;178
13/02/2020 5:30;178
13/02/2020 6:00;177,6784654
13/02/2020 6:30;161,3575882
13/02/2020 7:00;129,7630333
13/02/2020 7:30;107,1997191
13/02/2020 8:00;88,1079122
13/02/2020 8:30;80,40958799
13/02/2020 9:00;71,54615208
13/02/2020 9:30;69,35563123
13/02/2020 10:00;67,65645678
13/02/2020 10:30;66,48819069
13/02/2020 11:00;65,0056
13/02/2020 11:30;64,90968705
13/02/2020 12:00;64,52184012
13/02/2020 12:30;64,56648323
13/02/2020 13:00;65,05360258
13/02/2020 13:30;65,27206978
13/02/2020 14:00;69,50411681
13/02/2020 14:30;70,53500414
13/02/2020 15:00;71,69615544
13/02/2020 15:30;80,38899051
13/02/2020 16:00;93,10551529
13/02/2020 16:30;98,88933796
13/02/2020 17:00;100,4416914
13/02/2020 17:30;106,0620889
13/02/2020 18:00;119,1530826
13/02/2020 18:30;129,5360616
13/02/2020 19:00;140,8712716
13/02/2020 19:30;150,128129
13/02/2020 20:00;163,6998641
13/02/2020 20:30;175,2952544
13/02/2020 21:00;177,4556512
13/02/2020 21:30;178
13/02/2020 22:00;178
13/02/2020 22:30;178
13/02/2020 23:00;178
13/02/2020 23:30;178
14/02/2020 0:00;178
14/02/2020 0:30;178
14/02/2020 1:00;178
14/02/2020 1:30;178
14/02/2020 2:00;178
14/02/2020 2:30;178
14/02/2020 3:00;178
14/02/2020 3:30;178
14/02/2020 4:00;178
14/02/2020 4:30;178
14/02/2020 5:00;178
14/02/2020 5:30;178
14/02/2020 6:00;178
14/02/2020 6:30;172,0023326
14/02/2020 7:00;122,8591968
14/02/2020 7:30;103,6650145
14/02/2020 8:00;86,21067131
14/02/2020 8:30;77,3027806
14/02/2020 9:00;72,45363639
14/02/2020 9:30;69,39110972
14/02/2020 10:00;67,53024751
14/02/2020 10:30;65,68810033
14/02/2020 11:00;64,368
14/02/2020 11:30;64,19473292
14/02/2020 12:00;64,3984
14/02/2020 12:30;64,3984
14/02/2020 13:00;62,99003001
14/02/2020 13:30;61,85068152
14/02/2020 14:00;64,07275066
14/02/2020 14:30;66,84885848
14/02/2020 15:00;70,99452873
14/02/2020 15:30;75,98566734
14/02/2020 16:00;95,27706125
14/02/2020 16:30;105,9169934
14/02/2020 17:00;115,9686416
14/02/2020 17:30;121,6448
14/02/2020 18:00;128,2999295
14/02/2020 18:30;138,9013307
14/02/2020 19:00;145,498789
14/02/2020 19:30;148,2355894
14/02/2020 20:00;158,5904608
14/02/2020 20:30;163,1675823
14/02/2020 21:00;166,080499
14/02/2020 21:30;168,6288501
14/02/2020 22:00;173,4808
14/02/2020 22:30;173,4808
14/02/2020 23:00;174,1236156
14/02/2020 23:30;175,5112
15/02/2020 0:00;175,5112
15/02/2020 0:30;176,1265556
15/02/2020 1:00;176,5264
15/02/2020 1:30;176,5264
15/02/2020 2:00;176,5264
15/02/2020 2:30;176,5264
15/02/2020 3:00;176,5264
15/02/2020 3:30;176,5264
15/02/2020 4:00;176,5264
15/02/2020 4:30;176,8683273
15/02/2020 5:00;177,5416
15/02/2020 5:30;177,5416
15/02/2020 6:00;177,5416
15/02/2020 6:30;176,8470583
15/02/2020 7:00;174,9031911
15/02/2020 7:30;173,3083447
15/02/2020 8:00;171,0332044
15/02/2020 8:30;170,056002
15/02/2020 9:00;169,6936
15/02/2020 9:30;169,6936
15/02/2020 10:00;169,6936
15/02/2020 10:30;168,7693833
15/02/2020 11:00;168,4972278
15/02/2020 11:30;167,3370338
15/02/2020 12:00;165,3322737
15/02/2020 12:30;163,4512493
15/02/2020 13:00;162,8
15/02/2020 13:30;162,8
15/02/2020 14:00;163,6081776
15/02/2020 14:30;164,6622585
15/02/2020 15:00;163,7719395
15/02/2020 15:30;164,5499367
15/02/2020 16:00;164,8870707
15/02/2020 16:30;164,4620786
15/02/2020 17:00;164,819373
15/02/2020 17:30;165,4537523
15/02/2020 18:00;166,6001731
15/02/2020 18:30;167,7315533
15/02/2020 19:00;168,5378288
15/02/2020 19:30;170,2196931
15/02/2020 20:00;171,104
15/02/2020 20:30;171,6991525
15/02/2020 21:00;171,5705214
15/02/2020 21:30;172,1496
15/02/2020 22:00;173,6309088
15/02/2020 22:30;175,1952
15/02/2020 23:00;175,1952
15/02/2020 23:30;175,9788284
16/02/2020 0:00;176,4480781
16/02/2020 0:30;177,2256
16/02/2020 1:00;177,2256
16/02/2020 1:30;177,2256
16/02/2020 2:00;177,2256
16/02/2020 2:30;177,2256
16/02/2020 3:00;177,2256
16/02/2020 3:30;177,2256
16/02/2020 4:00;177,2256
16/02/2020 4:30;177,2256
16/02/2020 5:00;177,2256
16/02/2020 5:30;177,2256
16/02/2020 6:00;177,2256
16/02/2020 6:30;177,2256
16/02/2020 7:00;176,2913952
16/02/2020 7:30;176,2408
16/02/2020 8:00;175,5464658
16/02/2020 8:30;175,2864
16/02/2020 9:00;175,2864
16/02/2020 9:30;174,2576588
16/02/2020 10:00;173,3168
16/02/2020 10:30;173,3168
16/02/2020 11:00;173,3168
16/02/2020 11:30;173,3168
16/02/2020 12:00;172,8578066
16/02/2020 12:30;172,332
16/02/2020 13:00;172,332
16/02/2020 13:30;172,332
16/02/2020 14:00;172,332
16/02/2020 14:30;172,9500662
16/02/2020 15:00;173,9322169
16/02/2020 15:30;174,3624
16/02/2020 16:00;174,3624
16/02/2020 16:30;173,5133853
16/02/2020 17:00;173,3776
16/02/2020 17:30;173,0536145
16/02/2020 18:00;173,3300727
16/02/2020 18:30;173,9639923
16/02/2020 19:00;174,7023129
16/02/2020 19:30;175,4384
16/02/2020 20:00;175,4384
16/02/2020 20:30;175,4516992
16/02/2020 21:00;175,2737319
16/02/2020 21:30;174,484
16/02/2020 22:00;174,484
16/02/2020 22:30;174,484
16/02/2020 23:00;174,484
16/02/2020 23:30;174,484
17/02/2020 0:00;174,484
17/02/2020 0:30;174,484
17/02/2020 1:00;174,484
17/02/2020 1:30;174,484
17/02/2020 2:00;174,484
17/02/2020 2:30;174,484
17/02/2020 3:00;174,484
17/02/2020 3:30;174,484
17/02/2020 4:00;174,484
17/02/2020 4:30;173,5124253
17/02/2020 5:00;172,5144
17/02/2020 5:30;170,3394966
17/02/2020 6:00;164,1414799
17/02/2020 6:30;155,3553187
17/02/2020 7:00;148,075765
17/02/2020 7:30;118,0040509
17/02/2020 8:00;92,66073803
17/02/2020 8:30;82,15052976
17/02/2020 9:00;75,26674806
17/02/2020 9:30;69,89812946
17/02/2020 10:00;69,24275652
17/02/2020 10:30;69,61475631
17/02/2020 11:00;68,07851591
17/02/2020 11:30;66,7176
17/02/2020 12:00;65,64343827
17/02/2020 12:30;65,7632
17/02/2020 13:00;64,88678216
17/02/2020 13:30;63,94789496
17/02/2020 14:00;64,04943921
17/02/2020 14:30;65,81895362
17/02/2020 15:00;68,83748096
17/02/2020 15:30;72,89897033
17/02/2020 16:00;83,63597869
17/02/2020 16:30;89,37736054
17/02/2020 17:00;94,50955978
17/02/2020 17:30;101,5580099
17/02/2020 18:00;116,8846871
17/02/2020 18:30;133,4399311
17/02/2020 19:00;144,0226386
17/02/2020 19:30;155,4971746
17/02/2020 20:00;170,6854625
17/02/2020 20:30;175,7085728
17/02/2020 21:00;178
17/02/2020 21:30;178
17/02/2020 22:00;178
17/02/2020 22:30;178
17/02/2020 23:00;178
17/02/2020 23:30;178
18/02/2020 0:00;178
18/02/2020 0:30;178
18/02/2020 1:00;178
18/02/2020 1:30;178
18/02/2020 2:00;178
18/02/2020 2:30;178
18/02/2020 3:00;178
18/02/2020 3:30;178
18/02/2020 4:00;178
18/02/2020 4:30;178
18/02/2020 5:00;178
18/02/2020 5:30;178
18/02/2020 6:00;178
18/02/2020 6:30;174,1847959
18/02/2020 7:00;148,6006307
18/02/2020 7:30;117,0119819
18/02/2020 8:00;94,43278944
18/02/2020 8:30;84,96778153
18/02/2020 9:00;79,10952458
18/02/2020 9:30;77,764
18/02/2020 10:00;76,60400463
18/02/2020 10:30;74,2979774
18/02/2020 11:00;73,23884742
18/02/2020 11:30;69,29017078
18/02/2020 12:00;68,77828271
18/02/2020 12:30;67,58921638
18/02/2020 13:00;64,91453026
18/02/2020 13:30;64,86647848
18/02/2020 14:00;64,88275436
18/02/2020 14:30;66,9745787
18/02/2020 15:00;70,97353815
18/02/2020 15:30;76,44642989
18/02/2020 16:00;84,06684933
18/02/2020 16:30;89,74985679
18/02/2020 17:00;95,20722165
18/02/2020 17:30;102,2063501
18/02/2020 18:00;117,5774379
18/02/2020 18:30;129,16281
18/02/2020 19:00;140,54652
18/02/2020 19:30;156,2686467
18/02/2020 20:00;171,1425417
18/02/2020 20:30;176,5801487
18/02/2020 21:00;178
18/02/2020 21:30;178
18/02/2020 22:00;178
18/02/2020 22:30;178
18/02/2020 23:00;178
18/02/2020 23:30;178
19/02/2020 0:00;178
19/02/2020 0:30;178
19/02/2020 1:00;178
19/02/2020 1:30;178
19/02/2020 2:00;178
19/02/2020 2:30;178
19/02/2020 3:00;178
19/02/2020 3:30;178
19/02/2020 4:00;178
19/02/2020 4:30;178
19/02/2020 5:00;178
19/02/2020 5:30;178
19/02/2020 6:00;178
19/02/2020 6:30;173,0136376
19/02/2020 7:00;145,8216514
19/02/2020 7:30;119,7334095
19/02/2020 8:00;92,46692048
19/02/2020 8:30;76,31031008
19/02/2020 9:00;66,28685406
19/02/2020 9:30;63,15232688
19/02/2020 10:00;60,10473672
19/02/2020 10:30;57,79522258
19/02/2020 11:00;57,52490358
19/02/2020 11:30;55,67842307
19/02/2020 12:00;55,5354
19/02/2020 12:30;55,30531321
19/02/2020 13:00;53,23347323
19/02/2020 13:30;50,59293035
19/02/2020 14:00;49,73714818
19/02/2020 14:30;50,66923444
19/02/2020 15:00;54,12532984
19/02/2020 15:30;59,1945277
19/02/2020 16:00;68,01916253
19/02/2020 16:30;72,51800113
19/02/2020 17:00;78,62638145
19/02/2020 17:30;89,29941178
19/02/2020 18:00;104,1227946
19/02/2020 18:30;117,6710482
19/02/2020 19:00;127,0109017
19/02/2020 19:30;134,5955799
19/02/2020 20:00;150,0618706
19/02/2020 20:30;160,2916926
19/02/2020 21:00;167,7713661
19/02/2020 21:30;172,5684475
19/02/2020 22:00;177,4767445
19/02/2020 22:30;178
19/02/2020 23:00;178
19/02/2020 23:30;178
20/02/2020 0:00;178
20/02/2020 0:30;178
20/02/2020 1:00;178
20/02/2020 1:30;178
20/02/2020 2:00;178
20/02/2020 2:30;178
20/02/2020 3:00;178
20/02/2020 3:30;178
20/02/2020 4:00;178
20/02/2020 4:30;178
20/02/2020 5:00;178
20/02/2020 5:30;178
20/02/2020 6:00;174,9363408
20/02/2020 6:30;159,2663737
20/02/2020 7:00;132,3535411
20/02/2020 7:30;103,6177243
20/02/2020 8:00;78,85918904
20/02/2020 8:30;66,95738389
20/02/2020 9:00;55,70883266
20/02/2020 9:30;47,91042522
20/02/2020 10:00;47,22216067
20/02/2020 10:30;48,11954359
20/02/2020 11:00;49,36028182
20/02/2020 11:30;49,49481826
20/02/2020 12:00;49,89702162
20/02/2020 12:30;47,82797913
20/02/2020 13:00;47,10120732
20/02/2020 13:30;44,52809001
20/02/2020 14:00;48,48394457
20/02/2020 14:30;52,20060451
20/02/2020 15:00;52,31899745
20/02/2020 15:30;58,85321108
20/02/2020 16:00;70,94730149
20/02/2020 16:30;73,64421391
20/02/2020 17:00;75,65612613
20/02/2020 17:30;79,55540379
20/02/2020 18:00;89,94552309
20/02/2020 18:30;101,9888412
20/02/2020 19:00;113,03459
20/02/2020 19:30;127,2861384
20/02/2020 20:00;139,3139364
20/02/2020 20:30;149,0461403
20/02/2020 21:00;154,0986341
20/02/2020 21:30;160,6232375
20/02/2020 22:00;167,1781376
20/02/2020 22:30;170,6776025
20/02/2020 23:00;171,6579667
20/02/2020 23:30;171,9995
21/02/2020 0:00;171,9995
21/02/2020 0:30;171,9995
21/02/2020 1:00;171,9995
21/02/2020 1:30;171,9995
21/02/2020 2:00;172,8771675
21/02/2020 2:30;172,9614
21/02/2020 3:00;172,9614
21/02/2020 3:30;172,9614
21/02/2020 4:00;172,9614
21/02/2020 4:30;172,0571232
21/02/2020 5:00;170,8852
21/02/2020 5:30;169,2891801
21/02/2020 6:00;163,7998215
21/02/2020 6:30;148,878247
21/02/2020 7:00;135,2107449
21/02/2020 7:30;113,1282012
21/02/2020 8:00;94,43311227
21/02/2020 8:30;83,36344448
21/02/2020 9:00;74,32154918
21/02/2020 9:30;71,85181931
21/02/2020 10:00;67,61298249
21/02/2020 10:30;66,4186
21/02/2020 11:00;66,4186
21/02/2020 11:30;65,22115799
21/02/2020 12:00;63,79287324
21/02/2020 12:30;62,61544703
21/02/2020 13:00;62,11771947
21/02/2020 13:30;61,27033227
21/02/2020 14:00;62,36831659
21/02/2020 14:30;68,7156531
21/02/2020 15:00;79,91895248
21/02/2020 15:30;100,6093523
21/02/2020 16:00;116,5835026
21/02/2020 16:30;127,0384567
21/02/2020 17:00;132,5336551
21/02/2020 17:30;137,6798125
21/02/2020 18:00;147,1895769
21/02/2020 18:30;155,1182924
21/02/2020 19:00;159,5026842
21/02/2020 19:30;165,7971825
21/02/2020 20:00;170,8778949
21/02/2020 20:30;175,9592517
21/02/2020 21:00;177,8838839
21/02/2020 21:30;178
21/02/2020 22:00;178
21/02/2020 22:30;178
21/02/2020 23:00;178
21/02/2020 23:30;178
22/02/2020 0:00;178
22/02/2020 0:30;178
22/02/2020 1:00;178
22/02/2020 1:30;178
22/02/2020 2:00;178
22/02/2020 2:30;178
22/02/2020 3:00;178
22/02/2020 3:30;178
22/02/2020 4:00;178
22/02/2020 4:30;178
22/02/2020 5:00;178
22/02/2020 5:30;178
22/02/2020 6:00;178
22/02/2020 6:30;178
22/02/2020 7:00;178
22/02/2020 7:30;178
22/02/2020 8:00;178
22/02/2020 8:30;178
22/02/2020 9:00;178
22/02/2020 9:30;178
22/02/2020 10:00;178
22/02/2020 10:30;178
22/02/2020 11:00;178
22/02/2020 11:30;178
22/02/2020 12:00;177,2559625
22/02/2020 12:30;175,4203227
22/02/2020 13:00;173,6926
22/02/2020 13:30;173,6926
22/02/2020 14:00;174,4212966
22/02/2020 14:30;174,5304082
22/02/2020 15:00;175,0355975
22/02/2020 15:30;175,5658379
22/02/2020 16:00;174,6692
22/02/2020 16:30;174,46883
22/02/2020 17:00;172,9715393
22/02/2020 17:30;172,6588
22/02/2020 18:00;172,9714893
22/02/2020 18:30;174,0975456
22/02/2020 19:00;176,3994451
22/02/2020 19:30;177,7100851
22/02/2020 20:00;178
22/02/2020 20:30;178
22/02/2020 21:00;178
22/02/2020 21:30;178
22/02/2020 22:00;178
22/02/2020 22:30;178
22/02/2020 23:00;178
22/02/2020 23:30;178
23/02/2020 0:00;178
23/02/2020 0:30;178
23/02/2020 1:00;178
23/02/2020 1:30;178
23/02/2020 2:00;178
23/02/2020 2:30;178
23/02/2020 3:00;178
23/02/2020 3:30;178
23/02/2020 4:00;178
23/02/2020 4:30;178
23/02/2020 5:00;178
23/02/2020 5:30;178
23/02/2020 6:00;178
23/02/2020 6:30;178
23/02/2020 7:00;178
23/02/2020 7:30;178
23/02/2020 8:00;178
23/02/2020 8:30;178
23/02/2020 9:00;178
23/02/2020 9:30;178
23/02/2020 10:00;178
23/02/2020 10:30;178
23/02/2020 11:00;178
23/02/2020 11:30;178
23/02/2020 12:00;178
23/02/2020 12:30;178
23/02/2020 13:00;178
23/02/2020 13:30;178
23/02/2020 14:00;178
23/02/2020 14:30;178
23/02/2020 15:00;178
23/02/2020 15:30;178
23/02/2020 16:00;178
23/02/2020 16:30;178
23/02/2020 17:00;178
23/02/2020 17:30;178
23/02/2020 18:00;178
23/02/2020 18:30;178
23/02/2020 19:00;178
23/02/2020 19:30;178
23/02/2020 20:00;178
23/02/2020 20:30;178
23/02/2020 21:00;178
23/02/2020 21:30;178
23/02/2020 22:00;178
23/02/2020 22:30;178
23/02/2020 23:00;178
23/02/2020 23:30;178
24/02/2020 0:00;178
24/02/2020 0:30;178
24/02/2020 1:00;178
24/02/2020 1:30;178
24/02/2020 2:00;178
24/02/2020 2:30;178
24/02/2020 3:00;178
24/02/2020 3:30;178
24/02/2020 4:00;178
24/02/2020 4:30;178
24/02/2020 5:00;178
24/02/2020 5:30;178
24/02/2020 6:00;177,1999258
24/02/2020 6:30;163,2818412
24/02/2020 7:00;146,7885278
24/02/2020 7:30;124,5917569
24/02/2020 8:00;104,7956722
24/02/2020 8:30;90,67326418
24/02/2020 9:00;81,03237079
24/02/2020 9:30;77,17237138
24/02/2020 10:00;76,38987503
24/02/2020 10:30;76,7686
24/02/2020 11:00;76,51729831
24/02/2020 11:30;74,7634
24/02/2020 12:00;74,30243794
24/02/2020 12:30;73,7608
24/02/2020 13:00;74,44081347
24/02/2020 13:30;74,91245456
24/02/2020 14:00;76,25818042
24/02/2020 14:30;77,06619679
24/02/2020 15:00;78,31724259
24/02/2020 15:30;83,81092396
24/02/2020 16:00;90,99172474
24/02/2020 16:30;106,5397231
24/02/2020 17:00;111,7469064
24/02/2020 17:30;117,1225263
24/02/2020 18:00;129,9297887
24/02/2020 18:30;140,3102456
24/02/2020 19:00;149,0750649
24/02/2020 19:30;158,9431581
24/02/2020 20:00;172,3863321
24/02/2020 20:30;177,9613234
24/02/2020 21:00;178
24/02/2020 21:30;178
24/02/2020 22:00;178
24/02/2020 22:30;178
24/02/2020 23:00;178
24/02/2020 23:30;178
25/02/2020 0:00;178
25/02/2020 0:30;178
25/02/2020 1:00;178
25/02/2020 1:30;178
25/02/2020 2:00;178
25/02/2020 2:30;178
25/02/2020 3:00;178
25/02/2020 3:30;178
25/02/2020 4:00;178
25/02/2020 4:30;178
25/02/2020 5:00;178
25/02/2020 5:30;178
25/02/2020 6:00;178
25/02/2020 6:30;168,3422876
25/02/2020 7:00;142,7703543
25/02/2020 7:30;115,1466231
25/02/2020 8:00;91,47689696
25/02/2020 8:30;81,41964775
25/02/2020 9:00;72,88670265
25/02/2020 9:30;71,45615008
25/02/2020 10:00;68,3548153
25/02/2020 10:30;68,20194392
25/02/2020 11:00;66,75709604
25/02/2020 11:30;65,95253739
25/02/2020 12:00;64,82670949
25/02/2020 12:30;63,38116137
25/02/2020 13:00;60,12089232
25/02/2020 13:30;59,40593612
25/02/2020 14:00;60,46839729
25/02/2020 14:30;61,75737569
25/02/2020 15:00;63,11374108
25/02/2020 15:30;69,52519896
25/02/2020 16:00;80,94257727
25/02/2020 16:30;87,81977593
25/02/2020 17:00;93,23060448
25/02/2020 17:30;98,28415883
25/02/2020 18:00;110,3303605
25/02/2020 18:30;124,932175
25/02/2020 19:00;139,6197776
25/02/2020 19:30;150,0045519
25/02/2020 20:00;160,3211089
25/02/2020 20:30;169,547912
25/02/2020 21:00;176,1262999
25/02/2020 21:30;178
25/02/2020 22:00;178
25/02/2020 22:30;178
25/02/2020 23:00;178
25/02/2020 23:30;178
26/02/2020 0:00;178
26/02/2020 0:30;178
26/02/2020 1:00;178
26/02/2020 1:30;178
26/02/2020 2:00;178
26/02/2020 2:30;178
26/02/2020 3:00;178
26/02/2020 3:30;178
26/02/2020 4:00;178
26/02/2020 4:30;178
26/02/2020 5:00;178
26/02/2020 5:30;178
26/02/2020 6:00;178
26/02/2020 6:30;167,1088796
26/02/2020 7:00;142,8769954
26/02/2020 7:30;114,2364266
26/02/2020 8:00;92,19809355
26/02/2020 8:30;80,52512338
26/02/2020 9:00;69,57155127
26/02/2020 9:30;65,67077495
26/02/2020 10:00;63,12440779
26/02/2020 10:30;59,58794542
26/02/2020 11:00;56,33816166
26/02/2020 11:30;53,37229932
26/02/2020 12:00;52,30211075
26/02/2020 12:30;52,39675316
26/02/2020 13:00;52,73966998
26/02/2020 13:30;52,19205863
26/02/2020 14:00;53,10970453
26/02/2020 14:30;52,20941398
26/02/2020 15:00;54,27918603
26/02/2020 15:30;65,85432882
26/02/2020 16:00;83,6429484
26/02/2020 16:30;88,51444598
26/02/2020 17:00;93,04181461
26/02/2020 17:30;106,1084321
26/02/2020 18:00;119,2209896
26/02/2020 18:30;124,1878667
26/02/2020 19:00;138,6344045
26/02/2020 19:30;151,3736636
26/02/2020 20:00;167,0914551
26/02/2020 20:30;174,3094347
26/02/2020 21:00;176,7437271
26/02/2020 21:30;178
26/02/2020 22:00;178
26/02/2020 22:30;178
26/02/2020 23:00;178
26/02/2020 23:30;178
27/02/2020 0:00;178
27/02/2020 0:30;178
27/02/2020 1:00;178
27/02/2020 1:30;178
27/02/2020 2:00;178
27/02/2020 2:30;178
27/02/2020 3:00;178
27/02/2020 3:30;178
