DateTime	Parking Sant Boi de Llobregat plazas totales	Parking Quatre Camins plazas totales	Parking Prat del Ll. plazas totales	Parking Martorell FGC plazas totales	Parking Sant Quirze FGC plazas totales	Parking Vilanova Renfe plazas totales	Parking Granollers Renfe plazas totales	Parking Mollet Renfe plazas totales	Parking Sant Sadurní Renfe plazas totales	Cerdanyola Universitat Renfe plazas totales
24/01/2020 23:30	89,21938889	112,5704545	462		390	402,5251272	178	206,9884991	189,692529	115,3944
25/01/2020 0:00	87,80845222	115,5016312	462		390	405,0039524	178	210,8343002	191,4642829	115,3944
25/01/2020 0:30	86,36086556	117,903643	462		390	409,014335	178	212,0915997	191,6865	115,0431045
25/01/2020 1:00	82,13518833	118,122	462		390	413,9558512	178	211,902	191,6865	113,7001899
25/01/2020 1:30	82,61469056	118,122	462		390	414,7767623	178	211,902	191,6865	113,8234615
25/01/2020 2:00	96,87431833	118,122	462		390	414,7616603	178	211,902	191,6865	117,1337765
25/01/2020 2:30	111,9710622	118,122	462		390	414,3619	178	211,902	191,6865	121,9302569
25/01/2020 3:00	130,2305756	118,0977246	462		390	414,3619	178	211,902	191,6865	122
25/01/2020 3:30	146,69689	118,108	462		390	414,3619	178	211,9218983	192,5085542	122
25/01/2020 4:00	149,0106106	117,9444206	462		390	413,8866252	178	213,004	191,9616795	122
25/01/2020 4:30	148,0403411	118,094	462		390	406,0675987	178	213,004	191,7157	122
25/01/2020 5:00	147,675365	117,2926409	462		390	405,3672529	178	212,8522827	191,7157	122
25/01/2020 5:30	147,8878161	117,0248941	462		390	404,0829	178	210,5961431	192,0208268	122
25/01/2020 6:00	148,3068228	117,0765	462		390	402,1013475	178	210,9672941	192,662876	122
25/01/2020 6:30	149,4833333	115,1181382	462		390	398,9887734	178	210,7849006	186,2056686	122
25/01/2020 7:00	150,2994006	112,6826459	462		390	396,850085	178	206,9402166	181,9100379	122
25/01/2020 7:30	147,4285572	109,8758136	462		390	396,7347139	178	202,0419975	180,3381979	122
25/01/2020 8:00	140,6675528	108,9481678	462		390	392,6059312	178	193,3281712	172,8363519	122
25/01/2020 8:30	130,9531322	107,1663245	462		390	386,6782128	177,767369	187,6563367	163,6910629	122
25/01/2020 9:00	120,4850683	102,5335312	462		390	385,0198256	177,2037004	178,4577753	158,2859928	122
25/01/2020 9:30	108,766265	100,5253999	462		390	385,1029429	176,5	167,5909182	152,445845	122
25/01/2020 10:00	101,2967478	98,47361363	462		390	380,5289337	176,5	165,4838748	146,5769907	122
25/01/2020 10:30	93,36809056	97,3937191	462		390	376,1522603	175,5529	161,6952775	144,7612046	122
25/01/2020 11:00	83,36898167	96,76699566	462		390	373,4746305	174,5428	152,7795346	142,0052888	122
25/01/2020 11:30	65,25416778	92,70383317	462		390	371,8814295	173,9340804	146,7733052	134,5255502	122
25/01/2020 12:00	15,11674333	81,70549432	462		390	367,9338975	173,6991548	142,2739234	128,7938653	122
25/01/2020 12:30	0	78,98827251	462		390	365,7068681	172,4177308	136,671408	127,6169213	122
25/01/2020 13:00	0	76,75436591	462		390	367,2337754	169,9304094	137,9313394	124,9905934	122
25/01/2020 13:30	0	76,20475831	462		390	367,116538	170,921188	140,8733781	124,8977856	122
25/01/2020 14:00	0	77,55309843	462		390	367,3535569	170,7568	148,2546021	123,2246916	122
25/01/2020 14:30	0	79,03861436	462		390	366,697228	170,7725897	148,1163423	127,0622966	122
25/01/2020 15:00	24,24060111	78,23568776	462		390	368,9441758	171,7782	152,4999039	132,1550739	122
25/01/2020 15:30	83,69245111	84,03984976	462		390	369,2788002	172,9282049	153,2414533	128,7818238	122
25/01/2020 16:00	90,60808722	85,95362163	462		390	368,3231203	173,9066	153,1814637	131,7346427	122
25/01/2020 16:30	90,21191556	85,47453436	462		390	365,4831725	174,5016813	149,5812099	136,5212658	122
25/01/2020 17:00	78,04869389	84,06870902	462		390	368,8915053	174,3179718	150,9506795	136,551306	122
25/01/2020 17:30	69,44442556	87,02391499	462		390	370,3859013	175,0136	153,1030459	141,3847598	122
25/01/2020 18:00	68,60294778	89,1462215	462		390	371,5972993	175,7871675	156,1122991	141,2000302	122
25/01/2020 18:30	71,15913222	90,18641448	462		390	369,669257	177,1910009	161,3942457	139,1767377	122
25/01/2020 19:00	65,93129333	89,54648332	462		390	371,1261954	178	168,4003156	142,1334262	122
25/01/2020 19:30	60,24391944	91,56494382	462		390	373,5472999	178	173,6088619	148,6065194	122
25/01/2020 20:00	65,905225	97,69994504	462		390	374,4241753	178	178,5461326	154,6487088	122
25/01/2020 20:30	58,599235	102,5384533	462		390	377,4621612	178	185,5006757	157,8588648	122
25/01/2020 21:00	53,95876778	104,0555022	462		390	381,8940697	178	192,4690545	162,7608085	122
25/01/2020 21:30	60,60082389	106,99182	462		390	385,2398158	178	198,4806695	173,1779291	122
25/01/2020 22:00	72,95190611	109,0752791	462		390	391,0413602	178	201,6721334	179,3999572	122
25/01/2020 22:30	72,70747778	110,5778252	462		390	395,3496187	178	205,2523259	179,8092578	122
25/01/2020 23:00	73,81790111	111,058	462		390	401,4845206	178	202,8267075	183,7222372	122
25/01/2020 23:30	77,90591944	112,5253419	462		390	406,9953841	178	212,7201631	183,8327	122
26/01/2020 0:00	83,59148222	113,90191	462		390	409,1712349	178	218,2339434	185,9334579	122
26/01/2020 0:30	90,06851444	114,0335	462		390	410,829598	178	218,1872613	187,8765	122
26/01/2020 1:00	95,43110389	114,0335	462		390	414,3975166	178	217,5772256	187,8765	122
26/01/2020 1:30	98,62322389	114,0335	462		390	415,0374	178	217,978	187,8765	122
26/01/2020 2:00	107,4866506	114,293223	462		390	415,0374	178	218,7473423	187,8765	122
26/01/2020 2:30	115,6848828	115,023	462		390	415,0374	178	219,148	188,053228	122
26/01/2020 3:00	133,5627511	115,023	462		390	415,0374	178	219,148	188,8838	122
26/01/2020 3:30	152,4578056	114,5248394	462		390	415,0374	178	219,148	188,8838	122
26/01/2020 4:00	155,4950422	115,009	462		390	413,6589163	178	219,148	188,8838	122
26/01/2020 4:30	159,1791956	115,009	462		390	407,6658528	178	219,116005	188,8838	122
26/01/2020 5:00	159,9943967	114,5104484	462		390	406,3660239	178	219,1779534	188,8838	122
26/01/2020 5:30	158,1591533	114,0055	462		390	405,0958354	178	219,0154521	188,8838	122
26/01/2020 6:00	155,8389256	114,0055	462		390	401,630833	178	219,080556	188,8838	122
26/01/2020 6:30	158,6787022	114,0055	462		390	397,1260676	178	218,8516141	188,1924242	122
26/01/2020 7:00	157,2576789	113,7552207	462		390	397,09032	178	218,847824	187,8911	122
26/01/2020 7:30	153,6256228	112,8261542	462		390	398,9087599	178	216,7408607	183,0277984	122
26/01/2020 8:00	153,4745744	112,8186806	462		390	399,0317221	178	214,2644467	180,1007721	122
26/01/2020 8:30	154,9110072	111,8322633	462		390	399,3714549	178	214,2420118	176,6810136	122
26/01/2020 9:00	152,4668467	110,513084	462		390	398,4927284	178	210,9984154	174,2298288	122
26/01/2020 9:30	148,5414989	108,953	462		390	398,0858483	178	206,7077695	174,1157718	122
26/01/2020 10:00	143,4950539	108,9279192	462		390	399,4328174	178	203,6581446	170,5178238	122
26/01/2020 10:30	142,99987	105,7359431	462		390	398,1947705	178	202,6000672	164,340891	122
26/01/2020 11:00	139,3634717	105,3497585	462		390	397,5915612	178	200,8076082	161,2922763	122
26/01/2020 11:30	134,3443489	132,5059314	462		390	397,486908	178	198,5967613	158,3747618	122
26/01/2020 12:00	160,5282856	139,3223646	462		390	397,3826952	178	195,3983442	156,4508672	122
26/01/2020 12:30	149,6207239	136,7059921	462		390	396,9629463	178	189,6636432	158,1995153	121,7373436
26/01/2020 13:00	143,8072278	137,556723	462		390	399,2837549	178	191,4892855	159,7526419	121,4923631
26/01/2020 13:30	158,6881289	138,469019	462		390	398,6297711	178	194,549066	161,5110314	121,7329497
26/01/2020 14:00	170,9986811	139,2308109	462		390	395,0938088	178	198,2192828	162,6663699	121,4945692
26/01/2020 14:30	180,35119	141,4766298	462		390	398,3862603	178	200,8771637	163,9563988	121,1752456
26/01/2020 15:00	180,4539439	141,0704169	462		390	397,6206856	178	204,3277837	162,2314098	119,288
26/01/2020 15:30	179,5774583	140,818	462		390	398,6779259	178	203,3290018	162,4147509	119,906203
26/01/2020 16:00	177,6906594	140,714365	462		390	398,6722671	178	198,9045873	163,6574746	121,1217178
26/01/2020 16:30	176,5769056	140,2978019	462		390	400,465501	178	193,0831785	165,2643451	122
26/01/2020 17:00	174,30543	139,9462948	462		390	401,0887281	178	193,9700222	165,4322354	122
26/01/2020 17:30	168,1430283	141,5940911	462		390	399,0978691	178	196,326673	166,9508618	122
26/01/2020 18:00	156,60435	142,539295	462		390	400,5323102	178	198,1624126	169,0585968	122
26/01/2020 18:30	151,5578044	144,3947247	462		390	400,6650042	178	200,8825111	171,3623793	122
26/01/2020 19:00	146,1876106	146,184173	462		390	401,7138974	178	202,7201797	172,3881212	121,7902638
26/01/2020 19:30	158,328445	146,2144819	462		390	404,953353	178	203,9672968	177,4039654	121,3290252
26/01/2020 20:00	162,4730156	147,0624859	462		390	404,7556112	178	208,9705035	181,6924724	121,9607308
26/01/2020 20:30	171,0874533	148,562891	462		390	404,5727963	178	210,2891827	185,0390582	121,374855
26/01/2020 21:00	181,5095872	147,7888788	462		390	407,5206778	178	214,6921466	187,6443495	122
26/01/2020 21:30	187,5603839	147,736602	462		390	407,8326417	178	220,7903112	188,8384958	122
26/01/2020 22:00	189,4121456	148,0630365	462		390	406,4584829	178	222,5700283	192,0595385	122
26/01/2020 22:30	190,8938367	148,8609595	462		390	406,08951	178	223,521305	192,8547	122
26/01/2020 23:00	190,092155	148,3105202	462		390	406,8429794	178	225,3051773	198,2762432	122
26/01/2020 23:30	190,5951206	148,4111649	462		390	409,5722857	178	225,829092	198,8607769	122
27/01/2020 0:00	194,8110433	148,2039993	462		390	411,6090795	178	227,6536677	200,1676386	122
27/01/2020 0:30	197,8541161	147,4785	462		390	412,8989998	178	229,7380291	200,9423	122
27/01/2020 1:00	199,897345	147,4785	462		390	416,5954502	178	229,852	200,9423	122
27/01/2020 1:30	200	147,4785	462		390	416,3094	178	229,852	200,9423	122
27/01/2020 2:00	200,2753633	147,4785	462		390	416,3094	178	229,852	200,9423	122
27/01/2020 2:30	199,8343883	147,4785	462		390	415,5919983	178	229,852	200,9423	122
27/01/2020 3:00	200	147,7970246	462		390	415,2939	178	229,852	200,9423	122
27/01/2020 3:30	200	148,475	462		390	415,2939	178	229,852	200,9423	122
27/01/2020 4:00	199,9423572	148,475	462		390	414,5837872	178	229,852	200,9423	122
27/01/2020 4:30	194,8909017	148,4440773	462		390	398,6821573	178	228,5871947	200,9423	122
27/01/2020 5:00	190,4338472	145,8774431	462		390	391,8373373	178	223,4512314	200,8484253	122
27/01/2020 5:30	185,5167006	146,1172744	462		390	382,0797727	177,9880347	214,0705679	193,3550547	122
27/01/2020 6:00	179,9163744	144,7305614	462		390	365,2532455	174,2937532	205,1034728	171,9387096	122
27/01/2020 6:30	167,2760556	136,5815697	462		390	326,1054501	156,2356382	177,4962998	140,7119169	121,0481502
27/01/2020 7:00	139,1652244	110,9436856	413,6323405		242,8103611	286,9031045	122,6681911	142,7575743	112,6490444	104,0645027
27/01/2020 7:30	119,6766972	66,38501094	383,9199107		236,1352778	260,5319712	93,32140247	92,72792796	75,17069685	98,08054417
27/01/2020 8:00	78,79771944	27,91512533	343,2337227		207,308435	235,5992196	71,04732625	50,09751773	56,12310928	94,859456
27/01/2020 8:30	36,42788556	3,446409446	309,3880347		193,5754278	219,0435429	53,98846884	25,93144544	40,42146847	94,63634682
27/01/2020 9:00	8,8283	0	287,2796518		191,3037178	214,2744715	44,08636704	20,87375759	21,94921859	92,20971682
27/01/2020 9:30	0	0	279,3329802		179,8901428	211,8633658	41,67078767	21,4119136	11,65602498	91,91430175
27/01/2020 10:00	0	0	282,5314067		177,2615928	208,8845108	40,531	21,5877811	5,894977549	94,76140845
27/01/2020 10:30	0	0	282,614677		174,3111772	209,8747971	40,0952914	19,57677329	1,564812973	93,24086768
27/01/2020 11:00	0	0	282,199404		185,1270206	209,9309241	39,5524	18,14419228	0	92,01276764
27/01/2020 11:30	0	0	279,3500941		190,4931594	210,5381661	38,13467989	18,41161814	0	91,48564276
27/01/2020 12:00	0	0	287,1418287		196,9364628	207,567941	36,93715402	20,65649183	0	92,01215499
27/01/2020 12:30	0	0	288,9801792		200,8535167	207,4963085	36,6166	20,19766603	0	92,15124952
27/01/2020 13:00	0	0	294,5449807		198,7199133	201,264066	36,25671985	19,53561522	0	90,3891705
27/01/2020 13:30	0	0	294,6077559		206,5411206	200,7713221	36,68904954	18,40771852	0	88,82889808
27/01/2020 14:00	0	0	301,696414		212,65925	211,9035553	38,24243432	19,44069337	0	90,11185476
27/01/2020 14:30	0,001158889	0	312,8006484		249,8522961	219,6997472	39,16954449	29,10088973	0	90,08005377
27/01/2020 15:00	3,425514444	0	318,9805218		286,5428744	229,8334632	42,45853172	25,13954069	0	92,56165108
27/01/2020 15:30	10,10068778	2,18126805	330,1155066		310,3157978	247,8287743	47,60126369	33,57515127	1,008765221	93,49371471
27/01/2020 16:00	18,77208833	11,04936474	339,1616326		324,6275589	259,2799094	60,45515243	53,43524895	23,4644504	96,39693696
27/01/2020 16:30	20,90755222	18,13638696	343,9462827		344,2144733	278,4273978	68,28374626	59,12409944	33,38423265	96,14455554
27/01/2020 17:00	16,89256778	22,1643811	345,324036		348,2567967	286,2157055	71,52658573	58,75467458	35,65645358	97,3541343
27/01/2020 17:30	20,49695556	31,53604985	352,7908953		373,2831106	296,5534893	76,97643528	64,1880762	45,03795075	98,9225767
27/01/2020 18:00	22,62183556	47,4931182	373,6849144		389,8786606	308,7903937	101,1779166	78,98269146	53,161139	99,22559742
27/01/2020 18:30	33,03488167	62,95601123	392,24765		390	323,8991795	111,242196	100,0808574	75,56759097	100,5535507
27/01/2020 19:00	55,85993	82,88443499	412,9271635		390	345,5313209	122,8346064	136,881625	103,1858302	101,8420722
27/01/2020 19:30	81,70968	100,7446989	434,2882337		390	362,3417311	135,7839731	151,9869811	124,0780397	104,5842932
27/01/2020 20:00	113,70039	113,3797654	454,071938		390	380,3767805	146,0851666	170,848541	134,5984889	106,1776254
27/01/2020 20:30	133,6984783	125,1775862	461,7896298		390	391,0303633	154,814039	193,6798288	155,1703703	105,2890651
27/01/2020 21:00	142,7690628	129,4115818	462		390	397,0396494	164,1419365	204,6896209	167,8438063	106,2898166
27/01/2020 21:30	157,7082256	133,1939572	462		390	399,5003019	169,7311408	216,6635392	178,6228602	107,751216
27/01/2020 22:00	174,8067	136,6998279	462		390	403,5590499	171,1762848	224,9729555	188,2718198	106,23927
27/01/2020 22:30	180,0404433	141,8010756	462		390	408,1791521	173,2911139	233,2338157	192,3346406	105,2931748
27/01/2020 23:00	184,3973861	144,4793748	462		390	410,1707697	174,2974	235,12	192,9233727	103,9742146
27/01/2020 23:30	184,9628522	145,4894615	462		390	415,4077719	174,2974	237,5820625	196,4816015	105,6257087
28/01/2020 0:00	187,6393089	147,3638171	462		390	415,6043047	174,7790491	238,4375816	195,5576082	108,1088
28/01/2020 0:30	190,1655433	147,633	462		390	417,1403599	175,3188	239,7186297	196,826	108,1088
28/01/2020 1:00	190,8981028	147,633	462		390	419,2095678	175,3188	240,426	196,826	108,1088
28/01/2020 1:30	189,9316028	147,633	462		390	419,3974	175,3188	240,426	196,826	108,1088
28/01/2020 2:00	189	147,633	462		390	419,3974	175,3188	240,5172127	197,4959384	108,1088
28/01/2020 2:30	189,0433817	147,633	462		390	419,9296874	175,3188	241,528	197,8333	108,1088
28/01/2020 3:00	190	147,633	462		390	420,3819	175,3188	241,528	197,8333	108,1088
28/01/2020 3:30	190	147,633	462		390	420,3819	175,3188	241,528	197,8006937	108,1088
28/01/2020 4:00	189,9487467	147,633	462		390	419,5045509	175,3188	241,5013445	197,8310495	108,0586394
28/01/2020 4:30	187,1109544	147,633	462		390	405,0937074	174,5669509	240,802307	197,8479	108,0912
28/01/2020 5:00	186,55442	146,6850337	462		390	399,4391429	173,3616	237,9646053	197,7542641	108,0912
28/01/2020 5:30	182,9903706	144,2985009	462		390	391,2354918	172,9234585	229,8442966	191,8103995	108,0912
28/01/2020 6:00	174,631275	141,4058805	462		390	373,2826169	166,328557	217,2124927	173,1408049	107,4432072
28/01/2020 6:30	165,7112339	133,5806797	462		390	333,8561049	152,9816983	188,6481284	139,9798347	105,8881583
28/01/2020 7:00	139,5069072	104,6949303	454,1289988		390	289,5832874	127,502755	142,8833796	104,934181	103,3822429
28/01/2020 7:30	112,7487333	64,46637077	429,6467418		390	261,4109813	97,42855662	96,78810802	69,70676953	98,96998401
28/01/2020 8:00	63,83135778	20,2770958	392,5883518		390	232,6872707	73,7959048	56,6646131	45,71751186	93,78909963
28/01/2020 8:30	22,37971611	0,275077146	369,140245		390	218,4422807	61,83970501	36,98480728	29,77576795	93,35168552
28/01/2020 9:00	0,804396111	0	350,4101858		390	214,6224356	52,52912855	27,60842548	13,71017157	92,12089568
28/01/2020 9:30	0	0	335,0430755		390	208,4539571	50,40858909	25,23290669	5,814861014	90,9696227
28/01/2020 10:00	0	0	330,1793416		390	203,4539368	47,67261269	21,61009409	0,634139052	93,59880923
28/01/2020 10:30	0	0	327,974616		390	203,055561	46,17167189	23,71094316	0	90,39623861
28/01/2020 11:00	0	0	328,2975744		390	205,0253778	45,08116033	23,87462712	0	92,62603556
28/01/2020 11:30	0	0	330,5204731		390	203,0829251	44,17839564	24,78265771	0	92,16527104
28/01/2020 12:00	0	0	336,2021541		390	203,3275243	42,70561594	23,79271089	0	93,50876472
28/01/2020 12:30	0	0	338,8132921		390	207,223231	41,47217524	22,34046447	0	94,58010245
28/01/2020 13:00	0	0	347,3007166		390	206,6579074	41,5253724	23,49993713	0	94,91180843
28/01/2020 13:30	0	0	347,7041685		390	208,4116506	42,76799718	24,17216438	0	92,56348996
28/01/2020 14:00	0	0	352,9425381		390	217,1223122	43,23503687	22,57971194	0	92,61808751
28/01/2020 14:30	0	0	364,0291732		390	222,0252818	45,77157084	26,53909106	0	91,97625163
28/01/2020 15:00	3,07722	0	367,1813974		390	235,1472419	44,6424136	32,26652528	0	94,39628506
28/01/2020 15:30	12,40416389	0	371,5681684		390	247,9045591	47,47735716	42,30572845	0,288477524	94,09262216
28/01/2020 16:00	20,40576	2,87947603	381,6689955		390	263,5011972	67,48572232	57,19680891	14,08937513	97,44957368
28/01/2020 16:30	21,61771778	11,06891811	388,039489		390	267,7517596	74,33788942	63,83658176	19,65324181	99,56454164
28/01/2020 17:00	15,66772556	13,86524045	393,3469143		390	277,875585	78,41796215	62,66546927	33,17421247	100,37345
28/01/2020 17:30	16,36334444	19,5501245	402,1729387		390	286,3558137	84,34700269	72,03155138	37,69279129	100,7123749
28/01/2020 18:00	17,80592611	31,14427726	411,9745389		390	294,3819863	103,2348518	82,19845832	49,56855678	100,8158455
28/01/2020 18:30	28,78717167	47,16231958	432,5850002		390	311,5610701	118,4021869	105,5454763	63,41397317	102,5687569
28/01/2020 19:00	45,64485222	72,89824853	456,2361918		390	332,9399062	131,2600938	136,2515927	90,16261922	102,9455878
28/01/2020 19:30	79,30810778	89,37354661	462		390	349,2123883	137,7422403	157,4253863	103,6194069	105,748663
28/01/2020 20:00	102,3442272	100,7285172	462		390	371,2684623	148,7286837	168,7173638	133,2676605	108,9398592
28/01/2020 20:30	124,1150156	110,4096481	462		390	377,8935122	159,4587835	191,3470307	149,758821	107,6988153
28/01/2020 21:00	133,9097711	122,4696107	462		390	385,4218853	168,5997644	199,9434357	159,9060743	109,1309124
28/01/2020 21:30	135,9058128	126,7943606	462		390	390,7542567	173,3189437	211,6598883	172,3808829	110,7026414
28/01/2020 22:00	160,5443594	129,3720652	462		390	392,7196792	177,7303377	221,5788835	177,4305716	110,7643597
28/01/2020 22:30	164,4515328	130,1576228	462		390	398,8424166	178	230,8108794	183,9988926	111,3976
28/01/2020 23:00	171,5424878	133,4620791	462		390	402,4517938	178	238,460862	186,5452654	110,5064786
28/01/2020 23:30	172,0743494	134,415707	462		390	406,3100258	178	240,7922202	191,9337609	110,336
29/01/2020 0:00	173,0035656	133,9240125	462		390	405,6160086	178	242,8595799	192,0674	110,476175
29/01/2020 0:30	175,9091083	134,3830371	462		390	405,9199334	178	243,0331106	192,0674	111,3272
29/01/2020 1:00	175,60217	134,588	462		390	407,2137164	178	244	192,0674	111,3272
29/01/2020 1:30	176	134,588	462		390	407,5908384	178	244	192,0674	111,3272
29/01/2020 2:00	176	134,588	462		390	408,4234	178	244	192,0674	111,3272
29/01/2020 2:30	176	134,588	462		390	408,6734553	178	244	192,0674	111,3272
29/01/2020 3:00	176	134,588	462		390	409,3618193	178	244	192,0674	111,3272
29/01/2020 3:30	176	134,588	462		390	409,3769	178	244	192,0674	111,3272
29/01/2020 4:00	176	134,588	462		390	408,3358387	178	244	192,0178105	111,3272
29/01/2020 4:30	174,0345544	134,5534978	462		390	394,6393263	178	243,682705	192,082	111,3272
29/01/2020 5:00	173,5583067	133,4801951	462		390	390,3106315	178	240,9897262	191,906398	111,3272
29/01/2020 5:30	171,7503944	132,574	462		390	382,6635305	177,6574415	233,1786486	186,2637588	110,2575329
29/01/2020 6:00	160,7256672	131,7644153	462		390	362,4406385	170,0817793	217,6863258	168,6303206	109,2667047
29/01/2020 6:30	145,9226261	124,5394091	462		390	322,3155366	154,6305475	181,7934519	139,7303014	106,4235354
29/01/2020 7:00	125,93456	92,7205309	462		390	281,8372634	128,5736382	137,3486619	107,3091263	104,3512727
29/01/2020 7:30	113,1112489	51,79092214	453,4365416		390	259,1101889	103,2636818	89,61664588	69,11574061	100,2226853
29/01/2020 8:00	76,05893611	6,062515675	428,6181965		390	234,7259193	85,64474717	48,02676303	46,27350126	97,90952142
29/01/2020 8:30	31,90013111	0	402,5791082		390	218,6464135	74,76383266	29,61914341	31,28111965	96,24052014
29/01/2020 9:00	3,009145	0	385,0055237		390	211,094865	64,85265795	26,19112846	16,70097497	93,90236301
29/01/2020 9:30	0	0	375,7912932		390	204,6494487	61,00270716	27,16469333	5,824912073	91,51490942
29/01/2020 10:00	0	0	374,0826706		390	199,3903615	57,96503653	27,051665	7,081492187	93,6309945
29/01/2020 10:30	0	0	372,5723969		390	197,7403228	55,78150793	26,92950179	6,051678268	91,3219252
29/01/2020 11:00	0	0	368,0505431		390	197,1950495	56,2748626	27,77834865	3,40772294	92,41627563
29/01/2020 11:30	0	0	365,1721847		390	195,1637648	54,51291396	27,06579194	0,124863447	91,72364972
29/01/2020 12:00	0	0	362,352511		390	194,0171514	53,44034498	25,70417311	0	91,91210084
29/01/2020 12:30	0	0	364,7309946		390	190,6251538	52,19211839	24,62912607	0	91,7617531
29/01/2020 13:00	0	0	360,5672886		390	192,4720326	51,14972548	23,3269666	0	91,51839786
29/01/2020 13:30	0	0	361,4185142		390	196,672827	50,20556168	22,79695324	0,180191934	87,7995985
29/01/2020 14:00	4,028866111	0	368,7683209		390	206,1191044	51,49914889	24,20268648	0	90,10753715
29/01/2020 14:30	11,81892667	0	374,9870344		390	213,3298617	50,88111639	35,29834968	2,355690501	89,56836916
29/01/2020 15:00	17,89663778	0	379,3700847		390	223,2767333	53,16134714	35,75801748	5,009847153	92,99726478
29/01/2020 15:30	21,33455222	0	385,6247288		390	235,7381607	63,32340445	36,69878395	13,27164611	93,9075591
29/01/2020 16:00	37,48135278	0	395,7678304		390	247,5543676	76,72891856	53,53151344	26,3243275	95,26875927
29/01/2020 16:30	41,216845	0	401,9927478		390	265,6878977	80,04330299	60,73607207	34,84745739	96,49688161
29/01/2020 17:00	32,19528667	0	407,2108183		390	268,4492755	80,62880941	59,41268354	41,54852482	93,97161566
29/01/2020 17:30	17,04125556	1,116882029	416,0133472		390	275,7089984	79,24954609	56,80503565	50,13824354	94,94211724
29/01/2020 18:00	17,6845	13,94159221	415,4806305		390	287,7649603	81,24167525	54,43720179	61,91245061	98,33452434
29/01/2020 18:30	23,11596444	32,71577345	425,0374205		390	298,4349284	84,60151534	57,70705659	74,13620985	99,31596298
29/01/2020 19:00	43,72357944	56,05176364	437,7886766		390	323,8902844	99,67292269	76,1501608	90,41786552	97,88403621
29/01/2020 19:30	63,76066	74,00266386	449,0088683		390	338,8936162	119,2827826	116,6669186	109,7108189	95,35726479
29/01/2020 20:00	81,187955	87,17238804	462		390	356,7399402	154,3072173	163,0689989	118,6741155	99,77141258
29/01/2020 20:30	106,8257	98,5427683	462		390	364,9474999	161,8489783	170,4178121	129,5167611	100,3245452
29/01/2020 21:00	129,2670483	103,8049435	462		390	373,0422247	169,9194008	198,7512571	153,5228693	103,0654549
29/01/2020 21:30	133,9606189	115,716261	462		390	383,2206947	176,6379259	210,2860107	163,6953326	104,3565225
29/01/2020 22:00	158,6963911	122,1227633	462		390	387,9700014	177,9992674	219,9743527	174,6319547	103,4832876
29/01/2020 22:30	167,7436378	126,5526858	462		390	391,4146954	178	227,8875495	180,2083967	104,0101362
29/01/2020 23:00	169,1302078	128,450121	462		390	393,0342077	178	230,0979996	183,059863	103,9602573
29/01/2020 23:30	169,5058667	130,5183418	462		390	397,4480116	178	232,4350408	187,8927	104,2296426
30/01/2020 0:00	171,6618839	133,2225819	462		390	397,4804	178	234,9529364	189,1117496	105,7521856
30/01/2020 0:30	173,3852983	133,4110014	462		390	398,9210464	178	235,218	189,9073	106,1408
30/01/2020 1:00	174,5874017	134,3112222	462		390	403,3564	178	235,218	189,9073	105,7505211
30/01/2020 1:30	175	134,4345	462		390	404,3270875	178	235,218	189,9073	105,132
30/01/2020 2:00	175,5515467	134,4345	462		390	404,1189258	178	235,218	189,9073	105,132
30/01/2020 2:30	176	134,4345	462		390	403,5603159	178	235,218	189,9073	105,132
30/01/2020 3:00	177,2047722	134,4345	462		390	404,3099	178	235,218	189,9073	105,1699323
30/01/2020 3:30	184	134,4345	462		390	404,3099	178	235,218	189,9073	105,2047693
30/01/2020 4:00	184	134,4345	462		390	403,5647075	178	235,0461985	189,9602946	105,8824415
30/01/2020 4:30	181,3769839	134,4115299	462		390	387,8471753	178	233,2771997	190,9146	106,0704
30/01/2020 5:00	178,5734511	131,8251467	462		390	380,5894471	178	231,1734074	190,8170562	106,210665
30/01/2020 5:30	175,8808161	129,41	462		390	370,1105596	178	224,6406719	184,1711387	104,9677728
30/01/2020 6:00	165,1377789	127,3305938	462		390	356,1385804	173,4520777	212,4336843	168,102447	104,9078418
30/01/2020 6:30	146,9540411	117,7768685	462		390	318,4270325	156,4770954	180,6072187	142,0353497	101,8781615
30/01/2020 7:00	129,8889017	89,34734984	462		390	277,082972	134,5465504	130,0708783	111,2616949	99,44092427
30/01/2020 7:30	113,4751978	44,47823292	457,2215073		390	248,5115124	110,5162679	75,58843233	79,27454563	94,62571337
30/01/2020 8:00	64,065325	4,598043202	433,6614261		390	226,5911431	91,12137334	37,21965579	58,32557685	92,22469884
30/01/2020 8:30	18,72411944	0	405,4024048		390	209,8567705	80,76537478	17,37742472	44,25258629	88,32154213
30/01/2020 9:00	0,223552222	0	381,3193525		390	204,7550853	72,15597504	14,54578884	29,74942089	85,96297093
30/01/2020 9:30	0	0	371,9878012		390	198,1100122	69,77551839	15,4214492	17,73150487	83,16107915
30/01/2020 10:00	0	0	377,7575321		390	191,1574776	67,47511024	13,5772268	12,91156609	83,04616908
30/01/2020 10:30	0	0	372,7832429		390	186,012832	64,14435815	13,82125473	10,18955764	82,22053141
30/01/2020 11:00	0	0	372,8312076		390	184,2187416	63,59923098	13,07296476	7,233077507	83,72394016
30/01/2020 11:30	0	0	371,5748185		390	181,8143443	62,14787808	13,46540166	2,84035321	82,86559392
30/01/2020 12:00	0	0	369,2513502		390	178,7742898	60,56247757	13,45534109	1,033697211	81,55668381
