DateTime;Cerdanyola Universitat Renfe plazas totales
11/01/2020 22:30;122
11/01/2020 23:00;122
11/01/2020 23:30;122
12/01/2020 0:00;122
12/01/2020 0:30;122
12/01/2020 1:00;122
12/01/2020 1:30;122
12/01/2020 2:00;122
12/01/2020 2:30;122
12/01/2020 3:00;122
12/01/2020 3:30;122
12/01/2020 4:00;122
12/01/2020 4:30;122
12/01/2020 5:00;122
12/01/2020 5:30;122
12/01/2020 6:00;122
12/01/2020 6:30;122
12/01/2020 7:00;122
12/01/2020 7:30;122
12/01/2020 8:00;122
12/01/2020 8:30;122
12/01/2020 9:00;122
12/01/2020 9:30;122
12/01/2020 10:00;122
12/01/2020 10:30;122
12/01/2020 11:00;122
12/01/2020 11:30;122
12/01/2020 12:00;122
12/01/2020 12:30;122
12/01/2020 13:00;122
12/01/2020 13:30;122
12/01/2020 14:00;122
12/01/2020 14:30;122
12/01/2020 15:00;122
12/01/2020 15:30;122
12/01/2020 16:00;122
12/01/2020 16:30;122
12/01/2020 17:00;122
12/01/2020 17:30;122
12/01/2020 18:00;122
12/01/2020 18:30;122
12/01/2020 19:00;122
12/01/2020 19:30;122
12/01/2020 20:00;122
12/01/2020 20:30;122
12/01/2020 21:00;122
12/01/2020 21:30;122
12/01/2020 22:00;122
12/01/2020 22:30;122
12/01/2020 23:00;122
12/01/2020 23:30;122
13/01/2020 0:00;122
13/01/2020 0:30;122
13/01/2020 1:00;122
13/01/2020 1:30;122
13/01/2020 2:00;122
13/01/2020 2:30;122
13/01/2020 3:00;122
13/01/2020 3:30;122
13/01/2020 4:00;122
13/01/2020 4:30;122
13/01/2020 5:00;122
13/01/2020 5:30;122
13/01/2020 6:00;122
13/01/2020 6:30;121,7805212
13/01/2020 7:00;106,4354028
13/01/2020 7:30;101,0635294
13/01/2020 8:00;101,2332687
13/01/2020 8:30;99,66576484
13/01/2020 9:00;97,94016282
13/01/2020 9:30;96,73648803
13/01/2020 10:00;99,9104288
13/01/2020 10:30;99,89862234
13/01/2020 11:00;100,3568185
13/01/2020 11:30;100,2446347
13/01/2020 12:00;100,2553157
13/01/2020 12:30;99,42379475
13/01/2020 13:00;97,89537038
13/01/2020 13:30;96,42978269
13/01/2020 14:00;98,84749604
13/01/2020 14:30;100,9732266
13/01/2020 15:00;103,81547
13/01/2020 15:30;104,0283949
13/01/2020 16:00;103,4388101
13/01/2020 16:30;109,5016969
13/01/2020 17:00;110,6709785
13/01/2020 17:30;112,1995559
13/01/2020 18:00;114,4276657
13/01/2020 18:30;113,628141
13/01/2020 19:00;113,9580221
13/01/2020 19:30;116,0851102
13/01/2020 20:00;117,0156746
13/01/2020 20:30;113,1559991
13/01/2020 21:00;114,5974501
13/01/2020 21:30;116,9140703
13/01/2020 22:00;118,0239712
13/01/2020 22:30;118,8599888
13/01/2020 23:00;120,5065265
13/01/2020 23:30;119,9678968
14/01/2020 0:00;119,6476
14/01/2020 0:30;119,6476
14/01/2020 1:00;119,7696456
14/01/2020 1:30;119,7969489
14/01/2020 2:00;119,632
14/01/2020 2:30;119,632
14/01/2020 3:00;119,632
14/01/2020 3:30;119,894917
14/01/2020 4:00;120,6242
14/01/2020 4:30;120,6242
14/01/2020 5:00;120,6242
14/01/2020 5:30;119,8601739
14/01/2020 6:00;118,3671512
14/01/2020 6:30;113,0657911
14/01/2020 7:00;110,432155
14/01/2020 7:30;104,7940999
14/01/2020 8:00;103,6146244
14/01/2020 8:30;100,0170126
14/01/2020 9:00;98,4686459
14/01/2020 9:30;95,57509705
14/01/2020 10:00;97,47385134
14/01/2020 10:30;97,02002637
14/01/2020 11:00;96,47985857
14/01/2020 11:30;99,2042508
14/01/2020 12:00;102,1772915
14/01/2020 12:30;102,305667
14/01/2020 13:00;102,0275841
14/01/2020 13:30;100,9484553
14/01/2020 14:00;101,8611519
14/01/2020 14:30;101,0569078
14/01/2020 15:00;103,4314283
14/01/2020 15:30;102,6403641
14/01/2020 16:00;102,4909126
14/01/2020 16:30;101,8991462
14/01/2020 17:00;103,4326275
14/01/2020 17:30;105,69502
14/01/2020 18:00;106,7526642
14/01/2020 18:30;108,5096889
14/01/2020 19:00;109,5036823
14/01/2020 19:30;110,0876915
14/01/2020 20:00;111,9670909
14/01/2020 20:30;112,0790407
14/01/2020 21:00;116,4372318
14/01/2020 21:30;118,0936982
14/01/2020 22:00;118,5734403
14/01/2020 22:30;120,0910388
14/01/2020 23:00;119,4564804
14/01/2020 23:30;118,0049985
15/01/2020 0:00;117,1088
15/01/2020 0:30;117,1088
15/01/2020 1:00;117,9809118
15/01/2020 1:30;118,1098
15/01/2020 2:00;118,1098
15/01/2020 2:30;118,1098
15/01/2020 3:00;118,1098
15/01/2020 3:30;118,1098
15/01/2020 4:00;118,1098
15/01/2020 4:30;118,1098
15/01/2020 5:00;118,1098
15/01/2020 5:30;117,7550434
15/01/2020 6:00;116,0825053
15/01/2020 6:30;113,7792556
15/01/2020 7:00;110,5104847
15/01/2020 7:30;104,2342497
15/01/2020 8:00;101,9941385
15/01/2020 8:30;97,69061673
15/01/2020 9:00;96,13091804
15/01/2020 9:30;90,93022689
15/01/2020 10:00;90,33937934
15/01/2020 10:30;89,35945162
15/01/2020 11:00;90,3593247
15/01/2020 11:30;88,99367318
15/01/2020 12:00;89,49061746
15/01/2020 12:30;89,09208647
15/01/2020 13:00;92,29254789
15/01/2020 13:30;93,30220658
15/01/2020 14:00;91,3264729
15/01/2020 14:30;94,55617908
15/01/2020 15:00;98,80031205
15/01/2020 15:30;99,32207414
15/01/2020 16:00;99,16406676
15/01/2020 16:30;100,3504156
15/01/2020 17:00;100,2341325
15/01/2020 17:30;103,2099655
15/01/2020 18:00;104,6710032
15/01/2020 18:30;104,826505
15/01/2020 19:00;105,721987
15/01/2020 19:30;109,0313374
15/01/2020 20:00;113,3870139
15/01/2020 20:30;113,4573759
15/01/2020 21:00;115,4261543
15/01/2020 21:30;118,0338141
15/01/2020 22:00;118,1299013
15/01/2020 22:30;117,2063967
15/01/2020 23:00;116,8378
15/01/2020 23:30;118,5125965
16/01/2020 0:00;120,4781673
16/01/2020 0:30;120,8418
16/01/2020 1:00;120,8418
16/01/2020 1:30;120,8418
16/01/2020 2:00;120,8418
16/01/2020 2:30;120,8418
16/01/2020 3:00;120,8418
16/01/2020 3:30;120,8418
16/01/2020 4:00;120,8418
16/01/2020 4:30;120,8418
16/01/2020 5:00;120,8418
16/01/2020 5:30;119,2164331
16/01/2020 6:00;117,5200903
16/01/2020 6:30;111,7998963
16/01/2020 7:00;109,2637924
16/01/2020 7:30;101,7503158
16/01/2020 8:00;99,23679203
